state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Uttar Pradesh,Muzaffarnagar,Shamli,Lentil (Masur)(Whole),Masoor Gola,15/01/2021,6245,6350,6280
Uttar Pradesh,Muzaffarnagar,Shamli,Masur Dal,Masur Dal,15/01/2021,8450,8560,8475
Uttar Pradesh,Muzaffarnagar,Shamli,Mousambi(Sweet Lime),Mousambi,15/01/2021,2310,2400,2350
Uttar Pradesh,Muzaffarnagar,Shamli,Mustard,Lohi Black,15/01/2021,5400,5600,5465
Uttar Pradesh,Muzaffarnagar,Shamli,Mustard Oil,Mustard Oil,15/01/2021,12575,12800,12700
Uttar Pradesh,Muzaffarnagar,Shamli,Onion,Red,15/01/2021,2565,2750,2640
Uttar Pradesh,Muzaffarnagar,Shamli,Papaya,Papaya,15/01/2021,1512,1700,1610
Uttar Pradesh,Muzaffarnagar,Shamli,Pomegranate,Pomogranate,15/01/2021,6535,6700,6625
Uttar Pradesh,Muzaffarnagar,Shamli,Potato,Desi,15/01/2021,850,1000,940
Uttar Pradesh,Muzaffarnagar,Shamli,Pumpkin,Pumpkin,15/01/2021,985,1070,1025
Uttar Pradesh,Muzaffarnagar,Shamli,Raddish,Raddish,15/01/2021,375,450,400
Uttar Pradesh,Muzaffarnagar,Shamli,Rice,III,15/01/2021,2730,2870,2780
Uttar Pradesh,Muzaffarnagar,Shamli,Tomato,Hybrid,15/01/2021,1170,1300,1210
Uttar Pradesh,Muzaffarnagar,Shamli,Wheat,Dara,15/01/2021,1675,1860,1750
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Onion,Red,15/01/2021,2000,2100,2050
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Potato,Desi,15/01/2021,800,900,850
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Tomato,Hybrid,15/01/2021,1600,1700,1650
Uttar Pradesh,Pillibhit,Puranpur,Apple,Delicious,15/01/2021,6150,6250,6200
Uttar Pradesh,Pillibhit,Puranpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),15/01/2021,8900,9020,8960
Uttar Pradesh,Pillibhit,Puranpur,Banana,Banana - Ripe,15/01/2021,2350,2430,2395
Uttar Pradesh,Pillibhit,Puranpur,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,15/01/2021,6400,6500,6450
Uttar Pradesh,Pillibhit,Puranpur,Black Gram Dal (Urd Dal),Black Gram Dal,15/01/2021,8940,8995,8965
Uttar Pradesh,Pillibhit,Puranpur,Bottle gourd,Bottle Gourd,15/01/2021,920,1000,960
Uttar Pradesh,Pillibhit,Puranpur,Brinjal,Brinjal,15/01/2021,920,980,958
Uttar Pradesh,Pillibhit,Puranpur,Cabbage,Cabbage,15/01/2021,580,650,610
Uttar Pradesh,Pillibhit,Puranpur,Capsicum,Capsicum,15/01/2021,1650,1740,1690
Uttar Pradesh,Pillibhit,Puranpur,Carrot,Carrot,15/01/2021,870,935,905
Uttar Pradesh,Pillibhit,Puranpur,Cauliflower,Cauliflower,15/01/2021,550,650,600
Uttar Pradesh,Pillibhit,Puranpur,Cucumbar(Kheera),Cucumbar,15/01/2021,1330,1390,1365
Uttar Pradesh,Pillibhit,Puranpur,Green Chilli,Green Chilly,15/01/2021,1900,1965,1945
Uttar Pradesh,Pillibhit,Puranpur,Green Gram Dal (Moong Dal),Green Gram Dal,15/01/2021,8850,8950,8900
Uttar Pradesh,Pillibhit,Puranpur,Lemon,Lemon,15/01/2021,3000,3050,3025
Uttar Pradesh,Pillibhit,Puranpur,Mousambi(Sweet Lime),Mousambi,15/01/2021,2600,2680,2640
Uttar Pradesh,Pillibhit,Puranpur,Mustard Oil,Mustard Oil,15/01/2021,10600,10700,10650
Uttar Pradesh,Pillibhit,Puranpur,Onion,Red,15/01/2021,2640,2700,2675
Uttar Pradesh,Pillibhit,Puranpur,Paddy(Dhan)(Common),Common,15/01/2021,1810,1868,1868
Uttar Pradesh,Pillibhit,Puranpur,Papaya,Papaya,15/01/2021,1800,1900,1850
Uttar Pradesh,Pillibhit,Puranpur,Pomegranate,Pomogranate,15/01/2021,4550,4650,4600
Uttar Pradesh,Pillibhit,Puranpur,Potato,Potato,15/01/2021,810,875,840
Uttar Pradesh,Pillibhit,Puranpur,Pumpkin,Pumpkin,15/01/2021,1050,1150,1100
Uttar Pradesh,Pillibhit,Puranpur,Raddish,Raddish,15/01/2021,500,570,545
Uttar Pradesh,Pillibhit,Puranpur,Rice,III,15/01/2021,2300,2400,2350
Uttar Pradesh,Pillibhit,Puranpur,Tomato,Local,15/01/2021,1250,1330,1280
Uttar Pradesh,Pillibhit,Puranpur,Wheat,Dara,15/01/2021,1700,1750,1725
Uttar Pradesh,Raebarelli,Jayas,Paddy(Dhan)(Common),Common,15/01/2021,1500,1868,1868
Uttar Pradesh,Raebarelli,Jayas,Potato,Desi,15/01/2021,800,1000,850
Uttar Pradesh,Raebarelli,Jayas,Wheat,Dara,15/01/2021,1650,1700,1695
Uttar Pradesh,Raebarelli,Lalganj,Brinjal,Round/Long,15/01/2021,700,800,750
Uttar Pradesh,Raebarelli,Lalganj,Carrot,Pusakesar,15/01/2021,715,800,750
Uttar Pradesh,Raebarelli,Lalganj,Cauliflower,Cauliflower,15/01/2021,650,750,700
Uttar Pradesh,Raebarelli,Lalganj,Green Chilli,Green Chilly,15/01/2021,2500,2600,2550
Uttar Pradesh,Raebarelli,Lalganj,Green Peas,Green Peas,15/01/2021,1150,1250,1200
Uttar Pradesh,Raebarelli,Lalganj,Onion,Red,15/01/2021,2550,2650,2600
Uttar Pradesh,Raebarelli,Lalganj,Paddy(Dhan)(Common),Common,15/01/2021,1868,1868,1868
Uttar Pradesh,Raebarelli,Lalganj,Potato,Desi,15/01/2021,750,850,800
Uttar Pradesh,Raebarelli,Lalganj,Raddish,Raddish,15/01/2021,475,515,500
Uttar Pradesh,Raebarelli,Lalganj,Rice,III,15/01/2021,2150,2250,2200
Uttar Pradesh,Raebarelli,Lalganj,Sweet Potato,Sweet Potato,15/01/2021,900,1000,950
Uttar Pradesh,Raebarelli,Lalganj,Tomato,Hybrid,15/01/2021,800,900,850
Uttar Pradesh,Raebarelli,Lalganj,Wheat,Dara,15/01/2021,1560,1600,1580
Uttar Pradesh,Raebarelli,Salon,Paddy(Dhan)(Common),Common,15/01/2021,1868,1868,1868
Uttar Pradesh,Raebarelli,Salon,Potato,Desi,15/01/2021,800,900,850
Uttar Pradesh,Raebarelli,Salon,Wheat,Dara,15/01/2021,1750,1775,1760
Uttar Pradesh,Rampur,Rampur,Bengal Gram(Gram)(Whole),Desi (Whole),15/01/2021,5465,5520,5485
Uttar Pradesh,Rampur,Rampur,Mustard,Sarson(Black),15/01/2021,4580,4640,4600
Uttar Pradesh,Rampur,Rampur,Mustard Oil,Mustard Oil,15/01/2021,10180,10240,10200
Uttar Pradesh,Rampur,Rampur,Paddy(Dhan)(Common),Sarvati,15/01/2021,1890,1915,1910
Uttar Pradesh,Rampur,Rampur,Rice,Common,15/01/2021,2360,2410,2380
Uttar Pradesh,Rampur,Rampur,Wheat,Dara,15/01/2021,1710,1740,1720
Uttar Pradesh,Saharanpur,Chutmalpur,Bottle gourd,Bottle Gourd,15/01/2021,550,650,600
Uttar Pradesh,Saharanpur,Chutmalpur,Brinjal,Brinjal,15/01/2021,350,450,400
Uttar Pradesh,Saharanpur,Chutmalpur,Carrot,Carrot,15/01/2021,600,700,650
Uttar Pradesh,Saharanpur,Chutmalpur,Cauliflower,Cauliflower,15/01/2021,150,250,200
Uttar Pradesh,Saharanpur,Chutmalpur,Green Chilli,Green Chilly,15/01/2021,2400,2600,2500
Uttar Pradesh,Saharanpur,Chutmalpur,Peas cod,Peas cod,15/01/2021,1300,1500,1400
Uttar Pradesh,Saharanpur,Chutmalpur,Potato,Potato,15/01/2021,700,900,800
Uttar Pradesh,Saharanpur,Chutmalpur,Raddish,Raddish,15/01/2021,200,300,250
Uttar Pradesh,Saharanpur,Chutmalpur,Sweet Potato,Sweet Potato,15/01/2021,1400,1600,1450
Uttar Pradesh,Saharanpur,Chutmalpur,Tomato,Tomato,15/01/2021,1400,1600,1500
Uttar Pradesh,Saharanpur,Rampurmaniharan,Banana - Green,Banana - Green,15/01/2021,900,1000,950
Uttar Pradesh,Saharanpur,Rampurmaniharan,Brinjal,Round/Long,15/01/2021,600,650,627
Uttar Pradesh,Saharanpur,Rampurmaniharan,Carrot,Carrot,15/01/2021,700,785,741
Uttar Pradesh,Saharanpur,Rampurmaniharan,Cauliflower,Local,15/01/2021,500,550,528
Uttar Pradesh,Saharanpur,Rampurmaniharan,Green Chilli,Green Chilly,15/01/2021,2700,2780,2741
Uttar Pradesh,Saharanpur,Rampurmaniharan,Onion,Red,15/01/2021,2700,2780,2741
Uttar Pradesh,Saharanpur,Rampurmaniharan,Potato,Desi,15/01/2021,1200,1260,1237
Uttar Pradesh,Saharanpur,Rampurmaniharan,Pumpkin,Pumpkin,15/01/2021,800,845,819
Uttar Pradesh,Saharanpur,Rampurmaniharan,Raddish,Raddish,15/01/2021,200,300,250
Uttar Pradesh,Saharanpur,Rampurmaniharan,Tomato,Deshi,15/01/2021,2400,2460,2428
Uttar Pradesh,Saharanpur,Saharanpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),15/01/2021,8350,8725,8560
Uttar Pradesh,Saharanpur,Saharanpur,Barley (Jau),Dara,15/01/2021,1600,1650,1625
Uttar Pradesh,Saharanpur,Saharanpur,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,15/01/2021,6050,6350,6200
Uttar Pradesh,Saharanpur,Saharanpur,Bengal Gram(Gram)(Whole),Desi (Whole),15/01/2021,5900,6200,6050
Uttar Pradesh,Saharanpur,Saharanpur,Black Gram Dal (Urd Dal),Black Gram Dal,15/01/2021,8250,8625,8450
Uttar Pradesh,Saharanpur,Saharanpur,Green Gram (Moong)(Whole),Green (Whole),15/01/2021,7970,8325,8165
Uttar Pradesh,Saharanpur,Saharanpur,Green Gram Dal (Moong Dal),Green Gram Dal,15/01/2021,8300,8670,8500
Uttar Pradesh,Saharanpur,Saharanpur,Groundnut,Hybrid,15/01/2021,5970,6225,6100
Uttar Pradesh,Saharanpur,Saharanpur,Gur(Jaggery),Yellow,15/01/2021,2660,2880,2770
Uttar Pradesh,Saharanpur,Saharanpur,Lentil (Masur)(Whole),Masoor Gola,15/01/2021,6080,6450,6280
Uttar Pradesh,Saharanpur,Saharanpur,Maize,Yellow,15/01/2021,1750,1800,1780
Uttar Pradesh,Saharanpur,Saharanpur,Masur Dal,Masur Dal,15/01/2021,8280,8650,8480
Uttar Pradesh,Saharanpur,Saharanpur,Mustard,Sarson(Black),15/01/2021,5340,5575,5460
Uttar Pradesh,Saharanpur,Saharanpur,Mustard Oil,Mustard Oil,15/01/2021,12500,12800,12650
Uttar Pradesh,Saharanpur,Saharanpur,Rice,III,15/01/2021,2670,2925,2800
Uttar Pradesh,Saharanpur,Saharanpur,Wheat,Dara,15/01/2021,1700,1800,1750
Uttar Pradesh,Shahjahanpur,Jalalabad,Brinjal,Round/Long,15/01/2021,490,510,500
Uttar Pradesh,Shahjahanpur,Jalalabad,Cauliflower,Cauliflower,15/01/2021,450,500,475
Uttar Pradesh,Shahjahanpur,Jalalabad,Potato,Potato,15/01/2021,1000,1100,1050
Uttar Pradesh,Shahjahanpur,Jalalabad,Raddish,Raddish,15/01/2021,480,500,490
Uttar Pradesh,Shahjahanpur,Jalalabad,Tomato,Tomato,15/01/2021,1200,1300,1250
Uttar Pradesh,Shahjahanpur,Puwaha,Arhar Dal(Tur Dal),Arhar Dal(Tur),15/01/2021,8850,9050,8950
Uttar Pradesh,Shahjahanpur,Puwaha,Cabbage,Cabbage,15/01/2021,500,700,600
Uttar Pradesh,Shahjahanpur,Puwaha,Green Chilli,Green Chilly,15/01/2021,1900,2100,2000
Uttar Pradesh,Shahjahanpur,Puwaha,Onion,Red,15/01/2021,2350,2550,2450
Uttar Pradesh,Shahjahanpur,Puwaha,Paddy(Dhan)(Common),Common,15/01/2021,1868,1868,1868
Uttar Pradesh,Shahjahanpur,Puwaha,Potato,Desi,15/01/2021,700,900,800
Uttar Pradesh,Shahjahanpur,Puwaha,Tomato,Tomato,15/01/2021,1200,1400,1300
Uttar Pradesh,Shahjahanpur,Puwaha,Wheat,Dara,15/01/2021,1610,1810,1710
Uttar Pradesh,Shahjahanpur,Tilhar,Carrot,Carrot,15/01/2021,990,1015,1000
Uttar Pradesh,Shahjahanpur,Tilhar,Cauliflower,Cauliflower,15/01/2021,490,515,500
Uttar Pradesh,Shahjahanpur,Tilhar,Field Pea,Other,15/01/2021,1985,2025,2000
Uttar Pradesh,Shahjahanpur,Tilhar,Potato,Potato,15/01/2021,680,720,700
Uttar Pradesh,Shahjahanpur,Tilhar,Raddish,Raddish,15/01/2021,570,625,600
Uttar Pradesh,Shahjahanpur,Tilhar,Tomato,Tomato,15/01/2021,1150,1250,1200
Uttar Pradesh,Siddharth Nagar,Naugarh,Apple,Delicious,15/01/2021,6040,6060,6050
Uttar Pradesh,Siddharth Nagar,Naugarh,Banana - Green,Banana - Green,15/01/2021,1080,1100,1090
Uttar Pradesh,Siddharth Nagar,Naugarh,Bengal Gram(Gram)(Whole),Desi (Whole),15/01/2021,5550,5570,5560
Uttar Pradesh,Siddharth Nagar,Naugarh,Bitter gourd,Bitter Gourd,15/01/2021,3090,3110,3100
Uttar Pradesh,Siddharth Nagar,Naugarh,Bottle gourd,Bottle Gourd,15/01/2021,1190,1210,1200
Uttar Pradesh,Siddharth Nagar,Naugarh,Brinjal,Brinjal,15/01/2021,1270,1290,1280
Uttar Pradesh,Siddharth Nagar,Naugarh,Carrot,Carrot,15/01/2021,990,1010,1000
Uttar Pradesh,Siddharth Nagar,Naugarh,Cauliflower,Cauliflower,15/01/2021,860,880,870
Uttar Pradesh,Siddharth Nagar,Naugarh,Ginger(Green),Green Ginger,15/01/2021,2565,2585,2575
Uttar Pradesh,Siddharth Nagar,Naugarh,Green Chilli,Green Chilly,15/01/2021,3490,3510,3500
Uttar Pradesh,Siddharth Nagar,Naugarh,Gur(Jaggery),Red,15/01/2021,3390,3410,3400
Uttar Pradesh,Siddharth Nagar,Naugarh,Mousambi(Sweet Lime),Mousambi,15/01/2021,3090,3110,3100
Uttar Pradesh,Siddharth Nagar,Naugarh,Mustard,Sarson(Black),15/01/2021,4860,4880,4870
Uttar Pradesh,Siddharth Nagar,Naugarh,Onion,Red,15/01/2021,3150,3170,3160
Uttar Pradesh,Siddharth Nagar,Naugarh,Paddy(Dhan)(Common),Paddy Coarse,15/01/2021,1868,1868,1868
Uttar Pradesh,Siddharth Nagar,Naugarh,Peas(Dry),Peas(Dry),15/01/2021,6810,6830,6820
Uttar Pradesh,Siddharth Nagar,Naugarh,Potato,Desi,15/01/2021,990,1010,1000
Uttar Pradesh,Siddharth Nagar,Naugarh,Raddish,Raddish,15/01/2021,415,435,425
Uttar Pradesh,Siddharth Nagar,Naugarh,Rice,III,15/01/2021,2410,2430,2420
Uttar Pradesh,Siddharth Nagar,Naugarh,Tomato,Hybrid,15/01/2021,1090,1110,1100
Uttar Pradesh,Siddharth Nagar,Naugarh,Wheat,Dara,15/01/2021,1725,1745,1735
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Apple,Delicious,15/01/2021,6040,6140,6090
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Banana - Green,Banana - Green,15/01/2021,1050,1150,1100
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Bengal Gram(Gram)(Whole),Desi (Whole),15/01/2021,5510,5610,5560
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Bottle gourd,Bottle Gourd,15/01/2021,1180,1280,1230
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Brinjal,Brinjal,15/01/2021,1220,1320,1270
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Cauliflower,Cauliflower,15/01/2021,810,910,860
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Garlic,Garlic,15/01/2021,7550,7650,7600
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Ginger(Green),Green Ginger,15/01/2021,2550,2650,2600
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Green Chilli,Green Chilly,15/01/2021,3450,3550,3500
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Gur(Jaggery),Red,15/01/2021,3380,3480,3430
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Mustard,Lohi Black,15/01/2021,4820,4920,4870
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Onion,Red,15/01/2021,3110,3210,3160
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Paddy(Dhan)(Common),Paddy Coarse,15/01/2021,1800,1868,1868
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Peas(Dry),Peas(Dry),15/01/2021,6800,6900,6850
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Potato,Desi,15/01/2021,1030,1130,1080
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Raddish,Raddish,15/01/2021,400,500,450
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Rice,III,15/01/2021,2380,2480,2430
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Tomato,Hybrid,15/01/2021,1010,1110,1060
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Wheat,Dara,15/01/2021,1690,1790,1740
Uttar Pradesh,Sultanpur,Jafarganj,Apple,Delicious,15/01/2021,6800,6900,6850
Uttar Pradesh,Sultanpur,Jafarganj,Banana,Banana - Ripe,15/01/2021,2050,2150,2100
Uttar Pradesh,Sultanpur,Jafarganj,Bengal Gram(Gram)(Whole),Desi (Whole),15/01/2021,5500,5600,5540
Uttar Pradesh,Sultanpur,Jafarganj,Bran,Bran,15/01/2021,1700,1800,1750
Uttar Pradesh,Sultanpur,Jafarganj,Brinjal,Brinjal,15/01/2021,1050,1150,1100
Uttar Pradesh,Sultanpur,Jafarganj,Cabbage,Cabbage,15/01/2021,700,800,750
Uttar Pradesh,Sultanpur,Jafarganj,Cauliflower,Cauliflower,15/01/2021,1000,1100,1050
Uttar Pradesh,Sultanpur,Jafarganj,Cock,Boiler/Firm(White),15/01/2021,890,910,900
Uttar Pradesh,Sultanpur,Jafarganj,Corriander seed,Coriander Seed,15/01/2021,8500,8700,8600
Uttar Pradesh,Sultanpur,Jafarganj,Field Pea,Field Pea,15/01/2021,1400,1500,1450
Uttar Pradesh,Sultanpur,Jafarganj,Fish,Rahu(Local),15/01/2021,13400,13600,13500
Uttar Pradesh,Sultanpur,Jafarganj,Garlic,Desi,15/01/2021,7600,7800,7700
Uttar Pradesh,Sultanpur,Jafarganj,Ghee,Ghee,15/01/2021,43400,43600,43500
Uttar Pradesh,Sultanpur,Jafarganj,Ginger(Green),Green Ginger,15/01/2021,2250,2350,2300
Uttar Pradesh,Sultanpur,Jafarganj,Goat,Goat,15/01/2021,4490,4510,4500
Uttar Pradesh,Sultanpur,Jafarganj,Green Chilli,Green Chilly,15/01/2021,3450,3550,3500
Uttar Pradesh,Sultanpur,Jafarganj,Lemon,Lemon,15/01/2021,2800,2900,2850
Uttar Pradesh,Sultanpur,Jafarganj,Maida Atta,Maida Atta,15/01/2021,2100,2200,2150
Uttar Pradesh,Sultanpur,Jafarganj,Mustard,Sarson(Black),15/01/2021,4700,4800,4750
Uttar Pradesh,Sultanpur,Jafarganj,Onion,Red,15/01/2021,3350,3450,3400
Uttar Pradesh,Sultanpur,Jafarganj,Orange,Medium,15/01/2021,2200,2300,2250
Uttar Pradesh,Sultanpur,Jafarganj,Paddy(Dhan)(Common),Common,15/01/2021,1860,1880,1868
Uttar Pradesh,Sultanpur,Jafarganj,Potato,Desi,15/01/2021,750,850,800
Uttar Pradesh,Sultanpur,Jafarganj,Pumpkin,Pumpkin,15/01/2021,1200,1300,1250
Uttar Pradesh,Sultanpur,Jafarganj,Raddish,Raddish,15/01/2021,500,550,520
Uttar Pradesh,Sultanpur,Jafarganj,Rice,III,15/01/2021,2200,2300,2250
Uttar Pradesh,Sultanpur,Jafarganj,Soji,White Soji,15/01/2021,2150,2250,2200
Uttar Pradesh,Sultanpur,Jafarganj,Spinach,Spinach,15/01/2021,550,650,600
Uttar Pradesh,Sultanpur,Jafarganj,Tomato,Deshi,15/01/2021,950,1050,1000
Uttar Pradesh,Sultanpur,Jafarganj,Turmeric,Bulb,15/01/2021,9300,9500,9400
Uttar Pradesh,Sultanpur,Jafarganj,Wheat,Dara,15/01/2021,1680,1720,1700
Uttar Pradesh,Sultanpur,Jafarganj,Wheat Atta,Wheat Atta,15/01/2021,2100,2200,2150
Uttar Pradesh,Unnao,Bangarmau,Apple,Kasmir/Shimla - II,15/01/2021,6200,6300,6250
Uttar Pradesh,Unnao,Bangarmau,Banana,Banana - Ripe,15/01/2021,1900,2000,1950
Uttar Pradesh,Unnao,Bangarmau,Bengal Gram(Gram)(Whole),Desi (Whole),15/01/2021,5225,5300,5250
Uttar Pradesh,Unnao,Bangarmau,Bottle gourd,Bottle Gourd,15/01/2021,900,975,925
Uttar Pradesh,Unnao,Bangarmau,Brinjal,Round/Long,15/01/2021,900,1000,910
Uttar Pradesh,Unnao,Bangarmau,Carrot,Carrot,15/01/2021,900,975,925
Uttar Pradesh,Unnao,Bangarmau,Cauliflower,Cauliflower,15/01/2021,725,800,780
Uttar Pradesh,Unnao,Bangarmau,Ginger(Green),Green Ginger,15/01/2021,2450,2500,2480
Uttar Pradesh,Unnao,Bangarmau,Green Chilli,Green Chilly,15/01/2021,2150,2200,2180
Uttar Pradesh,Unnao,Bangarmau,Guava,Guava,15/01/2021,1800,1900,1875
Uttar Pradesh,Unnao,Bangarmau,Gur(Jaggery),Yellow,15/01/2021,2675,2750,2700
Uttar Pradesh,Unnao,Bangarmau,Lemon,Lemon,15/01/2021,1950,2100,2050
Uttar Pradesh,Unnao,Bangarmau,Maize,Yellow,15/01/2021,1460,1850,1850
Uttar Pradesh,Unnao,Bangarmau,Mustard,Lohi Black,15/01/2021,4850,4900,4875
Uttar Pradesh,Unnao,Bangarmau,Onion,Red,15/01/2021,2400,2500,2450
Uttar Pradesh,Unnao,Bangarmau,Paddy(Dhan)(Common),Common,15/01/2021,1250,1868,1868
Uttar Pradesh,Unnao,Bangarmau,Peas cod,Peas cod,15/01/2021,1275,1400,1350
Uttar Pradesh,Unnao,Bangarmau,Pomegranate,Pomogranate,15/01/2021,5800,5900,5850
Uttar Pradesh,Unnao,Bangarmau,Potato,Desi,15/01/2021,790,875,800
Uttar Pradesh,Unnao,Bangarmau,Pumpkin,Pumpkin,15/01/2021,900,950,925
Uttar Pradesh,Unnao,Bangarmau,Raddish,Raddish,15/01/2021,350,425,390
Uttar Pradesh,Unnao,Bangarmau,Rice,III,15/01/2021,2125,2200,2165
Uttar Pradesh,Unnao,Bangarmau,Tomato,Deshi,15/01/2021,925,1000,975
Uttar Pradesh,Unnao,Purwa,Apple,Kasmir/Shimla - II,15/01/2021,6250,6450,6350
Uttar Pradesh,Unnao,Purwa,Banana,Banana - Ripe,15/01/2021,1850,2050,1950
Uttar Pradesh,Unnao,Purwa,Bengal Gram(Gram)(Whole),Desi (Whole),15/01/2021,5240,5295,5270
Uttar Pradesh,Unnao,Purwa,Bottle gourd,Bottle Gourd,15/01/2021,865,950,915
Uttar Pradesh,Unnao,Purwa,Brinjal,Round/Long,15/01/2021,950,1040,1000
Uttar Pradesh,Unnao,Purwa,Cabbage,Cabbage,15/01/2021,500,585,550
Uttar Pradesh,Unnao,Purwa,Carrot,Carrot,15/01/2021,830,920,880
Uttar Pradesh,Unnao,Purwa,Cauliflower,Cauliflower,15/01/2021,750,850,800
Uttar Pradesh,Unnao,Purwa,Ginger(Green),Green Ginger,15/01/2021,2435,2535,2485
Uttar Pradesh,Unnao,Purwa,Green Chilli,Green Chilly,15/01/2021,2150,2250,2200
Uttar Pradesh,Unnao,Purwa,Gur(Jaggery),Yellow,15/01/2021,2700,2750,2725
Uttar Pradesh,Unnao,Purwa,Onion,Red,15/01/2021,2430,2530,2480
Uttar Pradesh,Unnao,Purwa,Paddy(Dhan)(Basmati),Basumathi,15/01/2021,2950,3200,3100
Uttar Pradesh,Unnao,Purwa,Paddy(Dhan)(Common),Paddy Coarse,15/01/2021,1450,1868,1868
Uttar Pradesh,Unnao,Purwa,Peas cod,Peas cod,15/01/2021,1230,1330,1280
Uttar Pradesh,Unnao,Purwa,Pomegranate,Pomogranate,15/01/2021,5800,6000,5900
Uttar Pradesh,Unnao,Purwa,Potato,Desi,15/01/2021,750,850,800
Uttar Pradesh,Unnao,Purwa,Pumpkin,Pumpkin,15/01/2021,885,985,935
Uttar Pradesh,Unnao,Purwa,Rice,III,15/01/2021,2170,2230,2200
Uttar Pradesh,Unnao,Purwa,Tomato,Deshi,15/01/2021,915,1000,965
Uttar Pradesh,Unnao,Purwa,Wheat,Dara,15/01/2021,1675,1725,1700
Uttar Pradesh,Varanasi,Varanasi(F&V),Apple,Delicious,15/01/2021,6500,7000,6780
Uttar Pradesh,Varanasi,Varanasi(F&V),Banana - Green,Banana - Green,15/01/2021,1175,1350,1250
Uttar Pradesh,Varanasi,Varanasi(F&V),Bottle gourd,Bottle Gourd,15/01/2021,1125,1200,1160
Uttar Pradesh,Varanasi,Varanasi(F&V),Brinjal,Brinjal,15/01/2021,900,1000,950
Uttar Pradesh,Varanasi,Varanasi(F&V),Cabbage,Cabbage,15/01/2021,700,825,750
Uttar Pradesh,Varanasi,Varanasi(F&V),Carrot,Carrot,15/01/2021,875,1000,950
Uttar Pradesh,Varanasi,Varanasi(F&V),Cauliflower,Cauliflower,15/01/2021,900,1050,1000
Uttar Pradesh,Varanasi,Varanasi(F&V),Garlic,Garlic,15/01/2021,7000,7500,7200
Uttar Pradesh,Varanasi,Varanasi(F&V),Ginger(Green),Green Ginger,15/01/2021,2500,2850,2680
Uttar Pradesh,Varanasi,Varanasi(F&V),Green Chilli,Green Chilly,15/01/2021,2750,3100,2920
Uttar Pradesh,Varanasi,Varanasi(F&V),Kinnow,Kinnow,15/01/2021,2000,2250,2100
Uttar Pradesh,Varanasi,Varanasi(F&V),Lemon,Lemon,15/01/2021,2800,3000,2900
Uttar Pradesh,Varanasi,Varanasi(F&V),Mousambi(Sweet Lime),Mousambi,15/01/2021,2700,3000,2820
Uttar Pradesh,Varanasi,Varanasi(F&V),Onion,Red,15/01/2021,2300,2700,2400
Uttar Pradesh,Varanasi,Varanasi(F&V),Papaya,Papaya,15/01/2021,1550,1850,1700
Uttar Pradesh,Varanasi,Varanasi(F&V),Peas cod,Peas cod,15/01/2021,1175,1290,1220
Uttar Pradesh,Varanasi,Varanasi(F&V),Pomegranate,Pomogranate,15/01/2021,6100,6450,6200
Uttar Pradesh,Varanasi,Varanasi(F&V),Potato,Badshah,15/01/2021,685,825,740
